# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-08-03 21:06:02 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 09306395 WHITE RIVER NEAR COLORADO STATE LINE, UT
# -----------------------------------------------------------------------------------
#
# Data provided for site 09306395
#            TS   parameter     statistic     Description
#        142976       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	142976_00060_00003	142976_00060_00003_cd
USGS	09306395	1980-07-10	718	A
USGS	09306395	1980-07-11	690	A
USGS	09306395	1980-07-12	672	A
USGS	09306395	1980-07-13	623	A
USGS	09306395	1980-07-14	627	A
USGS	09306395	1980-07-15	670	A
USGS	09306395	1980-07-16	614	A
USGS	09306395	1980-07-17	563	A
USGS	09306395	1980-07-18	541	A
USGS	09306395	1980-07-19	521	A
USGS	09306395	1980-07-20	497	A
USGS	09306395	1980-07-21	490	A
USGS	09306395	1980-07-22	464	A
USGS	09306395	1980-07-23	405	A
USGS	09306395	1980-07-24	383	A
USGS	09306395	1980-07-25	406	A
USGS	09306395	1980-07-26	412	A
USGS	09306395	1980-07-27	405	A
USGS	09306395	1980-07-28	372	A
USGS	09306395	1980-07-29	364	A
USGS	09306395	1980-07-30	338	A
USGS	09306395	1980-07-31	341	A
USGS	09306395	1980-08-01	354	A
USGS	09306395	1980-08-02	332	A
USGS	09306395	1980-08-03	331	A
USGS	09306395	1980-08-04	324	A
USGS	09306395	1980-08-05	326	A
USGS	09306395	1980-08-06	317	A
USGS	09306395	1980-08-07	304	A
USGS	09306395	1980-08-08	293	A
USGS	09306395	1980-08-09	270	A
USGS	09306395	1980-08-10	297	A
USGS	09306395	1980-08-11	314	A
USGS	09306395	1980-08-12	270	A
USGS	09306395	1980-08-13	246	A
USGS	09306395	1980-08-14	234	A
USGS	09306395	1980-08-15	281	A
USGS	09306395	1980-08-16	395	A
USGS	09306395	1980-08-17	420	A
USGS	09306395	1980-08-18	429	A
USGS	09306395	1980-08-19	415	A
USGS	09306395	1980-08-20	376	A
USGS	09306395	1980-08-21	368	A
USGS	09306395	1980-08-22	311	A
USGS	09306395	1980-08-23	285	A
USGS	09306395	1980-08-24	391	A
USGS	09306395	1980-08-25	806	A
USGS	09306395	1980-08-26	648	A
USGS	09306395	1980-08-27	456	A
USGS	09306395	1980-08-28	392	A
USGS	09306395	1980-08-29	376	A
USGS	09306395	1980-08-30	356	A
USGS	09306395	1980-08-31	341	A
USGS	09306395	1980-09-01	345	A
USGS	09306395	1980-09-02	362	A
USGS	09306395	1980-09-03	357	A
USGS	09306395	1980-09-04	337	A
USGS	09306395	1980-09-05	347	A
USGS	09306395	1980-09-06	342	A
USGS	09306395	1980-09-07	347	A
USGS	09306395	1980-09-08	327	A
USGS	09306395	1980-09-09	359	A
USGS	09306395	1980-09-10	424	A
USGS	09306395	1980-09-11	516	A
USGS	09306395	1980-09-12	426	A
USGS	09306395	1980-09-13	404	A
USGS	09306395	1980-09-14	430	A
USGS	09306395	1980-09-15	403	A
USGS	09306395	1980-09-16	403	A
USGS	09306395	1980-09-17	413	A
USGS	09306395	1980-09-18	409	A
USGS	09306395	1980-09-19	398	A
USGS	09306395	1980-09-20	389	A
USGS	09306395	1980-09-21	386	A
USGS	09306395	1980-09-22	405	A
USGS	09306395	1980-09-23	395	A
USGS	09306395	1980-09-24	402	A
USGS	09306395	1980-09-25	376	A
USGS	09306395	1980-09-26	373	A
USGS	09306395	1980-09-27	362	A
USGS	09306395	1980-09-28	363	A
USGS	09306395	1980-09-29	363	A
USGS	09306395	1980-09-30	352	A
USGS	09306395	1980-10-01	346	A
USGS	09306395	1980-10-02	339	A
USGS	09306395	1980-10-03	322	A
USGS	09306395	1980-10-04	305	A
USGS	09306395	1980-10-05	288	A
USGS	09306395	1980-10-06	280	A
USGS	09306395	1980-10-07	271	A
USGS	09306395	1980-10-08	271	A
USGS	09306395	1980-10-09	276	A
USGS	09306395	1980-10-10	269	A
USGS	09306395	1980-10-11	276	A
USGS	09306395	1980-10-12	285	A
USGS	09306395	1980-10-13	314	A
USGS	09306395	1980-10-14	388	A
USGS	09306395	1980-10-15	606	A
USGS	09306395	1980-10-16	605	A
USGS	09306395	1980-10-17	499	A
USGS	09306395	1980-10-18	522	A
USGS	09306395	1980-10-19	522	A
USGS	09306395	1980-10-20	498	A
USGS	09306395	1980-10-21	487	A
USGS	09306395	1980-10-22	479	A
USGS	09306395	1980-10-23	459	A
USGS	09306395	1980-10-24	457	A
USGS	09306395	1980-10-25	444	A
USGS	09306395	1980-10-26	431	A
USGS	09306395	1980-10-27	447	A
USGS	09306395	1980-10-28	461	A
USGS	09306395	1980-10-29	450	A
USGS	09306395	1980-10-30	438	A
USGS	09306395	1980-10-31	440	A
USGS	09306395	1980-11-01	446	A
USGS	09306395	1980-11-02	440	A
USGS	09306395	1980-11-03	433	A
USGS	09306395	1980-11-04	431	A
USGS	09306395	1980-11-05	427	A
USGS	09306395	1980-11-06	428	A
USGS	09306395	1980-11-07	424	A
USGS	09306395	1980-11-08	419	A
USGS	09306395	1980-11-09	415	A
USGS	09306395	1980-11-10	411	A
USGS	09306395	1980-11-11	402	A
USGS	09306395	1980-11-12	402	A
USGS	09306395	1980-11-13	414	A
USGS	09306395	1980-11-14	456	A
USGS	09306395	1980-11-15	455	A
USGS	09306395	1980-11-16	388	A
USGS	09306395	1980-11-17	351	A
USGS	09306395	1980-11-18	390	A
USGS	09306395	1980-11-19	364	A
USGS	09306395	1980-11-20	376	A
USGS	09306395	1980-11-21	370	A
USGS	09306395	1980-11-22	390	A
USGS	09306395	1980-11-23	403	A
USGS	09306395	1980-11-24	409	A
USGS	09306395	1980-11-25	401	A
USGS	09306395	1980-11-26	370	A
USGS	09306395	1980-11-27	380	A
USGS	09306395	1980-11-28	370	A
USGS	09306395	1980-11-29	350	A
USGS	09306395	1980-11-30	370	A
USGS	09306395	1980-12-01	410	A
USGS	09306395	1980-12-02	462	A
USGS	09306395	1980-12-03	395	A
USGS	09306395	1980-12-04	373	A
USGS	09306395	1980-12-05	378	A
USGS	09306395	1980-12-06	394	A
USGS	09306395	1980-12-07	386	A
USGS	09306395	1980-12-08	360	A
USGS	09306395	1980-12-09	340	A
USGS	09306395	1980-12-10	310	A
USGS	09306395	1980-12-11	350	A
USGS	09306395	1980-12-12	353	A
USGS	09306395	1980-12-13	380	A
USGS	09306395	1980-12-14	414	A
USGS	09306395	1980-12-15	366	A
USGS	09306395	1980-12-16	392	A
USGS	09306395	1980-12-17	410	A
USGS	09306395	1980-12-18	420	A
USGS	09306395	1980-12-19	420	A
USGS	09306395	1980-12-20	420	A
USGS	09306395	1980-12-21	400	A
USGS	09306395	1980-12-22	410	A
USGS	09306395	1980-12-23	380	A
USGS	09306395	1980-12-24	390	A
USGS	09306395	1980-12-25	410	A
USGS	09306395	1980-12-26	393	A
USGS	09306395	1980-12-27	397	A
USGS	09306395	1980-12-28	397	A
USGS	09306395	1980-12-29	389	A
USGS	09306395	1980-12-30	385	A
USGS	09306395	1980-12-31	368	A
USGS	09306395	1981-01-01	365	A
USGS	09306395	1981-01-02	370	A
USGS	09306395	1981-01-03	385	A
USGS	09306395	1981-01-04	393	A
USGS	09306395	1981-01-05	381	A
USGS	09306395	1981-01-06	395	A
USGS	09306395	1981-01-07	388	A
USGS	09306395	1981-01-08	320	A
USGS	09306395	1981-01-09	320	A
USGS	09306395	1981-01-10	320	A
USGS	09306395	1981-01-11	320	A
USGS	09306395	1981-01-12	320	A
USGS	09306395	1981-01-13	318	A
USGS	09306395	1981-01-14	333	A
USGS	09306395	1981-01-15	323	A
USGS	09306395	1981-01-16	343	A
USGS	09306395	1981-01-17	391	A
USGS	09306395	1981-01-18	442	A
USGS	09306395	1981-01-19	452	A
USGS	09306395	1981-01-20	436	A
USGS	09306395	1981-01-21	461	A
USGS	09306395	1981-01-22	445	A
USGS	09306395	1981-01-23	411	A
USGS	09306395	1981-01-24	411	A
USGS	09306395	1981-01-25	414	A
USGS	09306395	1981-01-26	444	A
USGS	09306395	1981-01-27	388	A
USGS	09306395	1981-01-28	332	A
USGS	09306395	1981-01-29	413	A
USGS	09306395	1981-01-30	403	A
USGS	09306395	1981-01-31	432	A
USGS	09306395	1981-02-01	373	A
USGS	09306395	1981-02-02	350	A
USGS	09306395	1981-02-03	305	A
USGS	09306395	1981-02-04	232	A
USGS	09306395	1981-02-05	280	A
USGS	09306395	1981-02-06	317	A
USGS	09306395	1981-02-07	334	A
USGS	09306395	1981-02-08	360	A
USGS	09306395	1981-02-09	342	A
USGS	09306395	1981-02-10	411	A
USGS	09306395	1981-02-11	329	A
USGS	09306395	1981-02-12	230	A
USGS	09306395	1981-02-13	257	A
USGS	09306395	1981-02-14	472	A
USGS	09306395	1981-02-15	451	A
USGS	09306395	1981-02-16	488	A
USGS	09306395	1981-02-17	502	A
USGS	09306395	1981-02-18	485	A
USGS	09306395	1981-02-19	462	A
USGS	09306395	1981-02-20	457	A
USGS	09306395	1981-02-21	441	A
USGS	09306395	1981-02-22	456	A
USGS	09306395	1981-02-23	425	A
USGS	09306395	1981-02-24	423	A
USGS	09306395	1981-02-25	426	A
USGS	09306395	1981-02-26	429	A
USGS	09306395	1981-02-27	410	A
USGS	09306395	1981-02-28	371	A
USGS	09306395	1981-03-01	355	A
USGS	09306395	1981-03-02	352	A
USGS	09306395	1981-03-03	352	A
USGS	09306395	1981-03-04	354	A
USGS	09306395	1981-03-05	341	A
USGS	09306395	1981-03-06	339	A
USGS	09306395	1981-03-07	348	A
USGS	09306395	1981-03-08	366	A
USGS	09306395	1981-03-09	350	A
USGS	09306395	1981-03-10	345	A
USGS	09306395	1981-03-11	333	A
USGS	09306395	1981-03-12	333	A
USGS	09306395	1981-03-13	330	A
USGS	09306395	1981-03-14	336	A
USGS	09306395	1981-03-15	325	A
USGS	09306395	1981-03-16	324	A
USGS	09306395	1981-03-17	333	A
USGS	09306395	1981-03-18	357	A
USGS	09306395	1981-03-19	391	A
USGS	09306395	1981-03-20	350	A
USGS	09306395	1981-03-21	340	A
USGS	09306395	1981-03-22	350	A
USGS	09306395	1981-03-23	350	A
USGS	09306395	1981-03-24	350	A
USGS	09306395	1981-03-25	398	A
USGS	09306395	1981-03-26	412	A
USGS	09306395	1981-03-27	417	A
USGS	09306395	1981-03-28	414	A
USGS	09306395	1981-03-29	388	A
USGS	09306395	1981-03-30	414	A
USGS	09306395	1981-03-31	488	A
USGS	09306395	1981-04-01	516	A
USGS	09306395	1981-04-02	512	A
USGS	09306395	1981-04-03	515	A
USGS	09306395	1981-04-04	448	A
USGS	09306395	1981-04-05	444	A
USGS	09306395	1981-04-06	393	A
USGS	09306395	1981-04-07	397	A
USGS	09306395	1981-04-08	406	A
USGS	09306395	1981-04-09	410	A
USGS	09306395	1981-04-10	385	A
USGS	09306395	1981-04-11	402	A
USGS	09306395	1981-04-12	486	A
USGS	09306395	1981-04-13	516	A
USGS	09306395	1981-04-14	516	A
USGS	09306395	1981-04-15	520	A
USGS	09306395	1981-04-16	570	A
USGS	09306395	1981-04-17	583	A
USGS	09306395	1981-04-18	626	A
USGS	09306395	1981-04-19	663	A
USGS	09306395	1981-04-20	714	A
USGS	09306395	1981-04-21	822	A
USGS	09306395	1981-04-22	717	A
USGS	09306395	1981-04-23	694	A
USGS	09306395	1981-04-24	653	A
USGS	09306395	1981-04-25	671	A
USGS	09306395	1981-04-26	757	A
USGS	09306395	1981-04-27	882	A
USGS	09306395	1981-04-28	951	A
USGS	09306395	1981-04-29	929	A
USGS	09306395	1981-04-30	938	A
USGS	09306395	1981-05-01	972	A
USGS	09306395	1981-05-02	993	A
USGS	09306395	1981-05-03	1010	A
USGS	09306395	1981-05-04	1390	A
USGS	09306395	1981-05-05	1260	A
USGS	09306395	1981-05-06	1060	A
USGS	09306395	1981-05-07	999	A
USGS	09306395	1981-05-08	922	A
USGS	09306395	1981-05-09	789	A
USGS	09306395	1981-05-10	736	A
USGS	09306395	1981-05-11	666	A
USGS	09306395	1981-05-12	623	A
USGS	09306395	1981-05-13	614	A
USGS	09306395	1981-05-14	569	A
USGS	09306395	1981-05-15	503	A
USGS	09306395	1981-05-16	460	A
USGS	09306395	1981-05-17	481	A
USGS	09306395	1981-05-18	551	A
USGS	09306395	1981-05-19	569	A
USGS	09306395	1981-05-20	477	A
USGS	09306395	1981-05-21	486	A
USGS	09306395	1981-05-22	538	A
USGS	09306395	1981-05-23	560	A
USGS	09306395	1981-05-24	628	A
USGS	09306395	1981-05-25	605	A
USGS	09306395	1981-05-26	662	A
USGS	09306395	1981-05-27	774	A
USGS	09306395	1981-05-28	899	A
USGS	09306395	1981-05-29	1160	A
USGS	09306395	1981-05-30	1380	A
USGS	09306395	1981-05-31	1400	A
USGS	09306395	1981-06-01	1530	A
USGS	09306395	1981-06-02	1550	A
USGS	09306395	1981-06-03	1520	A
USGS	09306395	1981-06-04	1620	A
USGS	09306395	1981-06-05	1640	A
USGS	09306395	1981-06-06	1560	A
USGS	09306395	1981-06-07	1560	A
USGS	09306395	1981-06-08	1630	A
USGS	09306395	1981-06-09	1740	A
USGS	09306395	1981-06-10	1670	A
USGS	09306395	1981-06-11	1570	A
USGS	09306395	1981-06-12	1360	A
USGS	09306395	1981-06-13	1140	A
USGS	09306395	1981-06-14	954	A
USGS	09306395	1981-06-15	819	A
USGS	09306395	1981-06-16	743	A
USGS	09306395	1981-06-17	641	A
USGS	09306395	1981-06-18	558	A
USGS	09306395	1981-06-19	492	A
USGS	09306395	1981-06-20	470	A
USGS	09306395	1981-06-21	411	A
USGS	09306395	1981-06-22	370	A
USGS	09306395	1981-06-23	343	A
USGS	09306395	1981-06-24	321	A
USGS	09306395	1981-06-25	293	A
USGS	09306395	1981-06-26	265	A
USGS	09306395	1981-06-27	278	A
USGS	09306395	1981-06-28	267	A
USGS	09306395	1981-06-29	364	A
USGS	09306395	1981-06-30	460	A
USGS	09306395	1981-07-01	385	A
USGS	09306395	1981-07-02	360	A
USGS	09306395	1981-07-03	443	A
USGS	09306395	1981-07-04	481	A
USGS	09306395	1981-07-05	469	A
USGS	09306395	1981-07-06	423	A
USGS	09306395	1981-07-07	381	A
USGS	09306395	1981-07-08	347	A
USGS	09306395	1981-07-09	318	A
USGS	09306395	1981-07-10	252	A
USGS	09306395	1981-07-11	306	A
USGS	09306395	1981-07-12	435	A
USGS	09306395	1981-07-13	481	A
USGS	09306395	1981-07-14	527	A
USGS	09306395	1981-07-15	477	A
USGS	09306395	1981-07-16	387	A
USGS	09306395	1981-07-17	347	A
USGS	09306395	1981-07-18	348	A
USGS	09306395	1981-07-19	390	A
USGS	09306395	1981-07-20	399	A
USGS	09306395	1981-07-21	344	A
USGS	09306395	1981-07-22	313	A
USGS	09306395	1981-07-23	262	A
USGS	09306395	1981-07-24	278	A
USGS	09306395	1981-07-25	334	A
USGS	09306395	1981-07-26	368	A
USGS	09306395	1981-07-27	467	A
USGS	09306395	1981-07-28	374	A
USGS	09306395	1981-07-29	339	A
USGS	09306395	1981-07-30	297	A
USGS	09306395	1981-07-31	282	A
USGS	09306395	1981-08-01	282	A
USGS	09306395	1981-08-02	263	A
USGS	09306395	1981-08-03	222	A
USGS	09306395	1981-08-04	191	A
USGS	09306395	1981-08-05	177	A
USGS	09306395	1981-08-06	171	A
USGS	09306395	1981-08-07	158	A
USGS	09306395	1981-08-08	148	A
USGS	09306395	1981-08-09	146	A
USGS	09306395	1981-08-10	142	A
USGS	09306395	1981-08-11	153	A
USGS	09306395	1981-08-12	173	A
USGS	09306395	1981-08-13	263	A
USGS	09306395	1981-08-14	318	A
USGS	09306395	1981-08-15	301	A
USGS	09306395	1981-08-16	340	A
USGS	09306395	1981-08-17	321	A
USGS	09306395	1981-08-18	307	A
USGS	09306395	1981-08-19	279	A
USGS	09306395	1981-08-20	259	A
USGS	09306395	1981-08-21	244	A
USGS	09306395	1981-08-22	260	A
USGS	09306395	1981-08-23	265	A
USGS	09306395	1981-08-24	243	A
USGS	09306395	1981-08-25	201	A
USGS	09306395	1981-08-26	204	A
USGS	09306395	1981-08-27	208	A
USGS	09306395	1981-08-28	186	A
USGS	09306395	1981-08-29	205	A
USGS	09306395	1981-08-30	341	A
USGS	09306395	1981-08-31	380	A
USGS	09306395	1981-09-01	244	A
USGS	09306395	1981-09-02	243	A
USGS	09306395	1981-09-03	233	A
USGS	09306395	1981-09-04	224	A
USGS	09306395	1981-09-05	240	A
USGS	09306395	1981-09-06	334	A
USGS	09306395	1981-09-07	294	A
USGS	09306395	1981-09-08	378	A
USGS	09306395	1981-09-09	324	A
USGS	09306395	1981-09-10	361	A
USGS	09306395	1981-09-11	364	A
USGS	09306395	1981-09-12	479	A
USGS	09306395	1981-09-13	377	A
USGS	09306395	1981-09-14	396	A
USGS	09306395	1981-09-15	360	A
USGS	09306395	1981-09-16	351	A
USGS	09306395	1981-09-17	344	A
USGS	09306395	1981-09-18	326	A
USGS	09306395	1981-09-19	319	A
USGS	09306395	1981-09-20	340	A
USGS	09306395	1981-09-21	337	A
USGS	09306395	1981-09-22	336	A
USGS	09306395	1981-09-23	341	A
USGS	09306395	1981-09-24	309	A
USGS	09306395	1981-09-25	291	A
USGS	09306395	1981-09-26	300	A
USGS	09306395	1981-09-27	291	A
USGS	09306395	1981-09-28	287	A
USGS	09306395	1981-09-29	278	A
USGS	09306395	1981-09-30	288	A
USGS	09306395	1981-10-01	293	A
USGS	09306395	1981-10-02	302	A
USGS	09306395	1981-10-03	305	A
USGS	09306395	1981-10-04	509	A
USGS	09306395	1981-10-05	1610	A
USGS	09306395	1981-10-06	647	A
USGS	09306395	1981-10-07	464	A
USGS	09306395	1981-10-08	410	A
USGS	09306395	1981-10-09	502	A
USGS	09306395	1981-10-10	474	A
USGS	09306395	1981-10-11	736	A
USGS	09306395	1981-10-12	1340	A
USGS	09306395	1981-10-13	871	A
USGS	09306395	1981-10-14	560	A
USGS	09306395	1981-10-15	584	A
USGS	09306395	1981-10-16	833	A
USGS	09306395	1981-10-17	712	A
USGS	09306395	1981-10-18	548	A
USGS	09306395	1981-10-19	481	A
USGS	09306395	1981-10-20	452	A
USGS	09306395	1981-10-21	430	A
USGS	09306395	1981-10-22	418	A
USGS	09306395	1981-10-23	410	A
USGS	09306395	1981-10-24	397	A
USGS	09306395	1981-10-25	389	A
USGS	09306395	1981-10-26	408	A
USGS	09306395	1981-10-27	394	A
USGS	09306395	1981-10-28	390	A
USGS	09306395	1981-10-29	395	A
USGS	09306395	1981-10-30	428	A
USGS	09306395	1981-10-31	520	A
USGS	09306395	1981-11-01	458	A
USGS	09306395	1981-11-02	425	A
USGS	09306395	1981-11-03	423	A
USGS	09306395	1981-11-04	431	A
USGS	09306395	1981-11-05	434	A
USGS	09306395	1981-11-06	432	A
USGS	09306395	1981-11-07	428	A
USGS	09306395	1981-11-08	419	A
USGS	09306395	1981-11-09	427	A
USGS	09306395	1981-11-10	410	A
USGS	09306395	1981-11-11	397	A
USGS	09306395	1981-11-12	390	A
USGS	09306395	1981-11-13	391	A
USGS	09306395	1981-11-14	399	A
USGS	09306395	1981-11-15	400	A
USGS	09306395	1981-11-16	393	A
USGS	09306395	1981-11-17	390	A
USGS	09306395	1981-11-18	394	A
USGS	09306395	1981-11-19	403	A
USGS	09306395	1981-11-20	405	A
USGS	09306395	1981-11-21	383	A
USGS	09306395	1981-11-22	380	A
USGS	09306395	1981-11-23	408	A
USGS	09306395	1981-11-24	411	A
USGS	09306395	1981-11-25	415	A
USGS	09306395	1981-11-26	415	A
USGS	09306395	1981-11-27	390	A
USGS	09306395	1981-11-28	400	A
USGS	09306395	1981-11-29	375	A
USGS	09306395	1981-11-30	350	A
USGS	09306395	1981-12-01	300	A
USGS	09306395	1981-12-02	170	A
USGS	09306395	1981-12-03	210	A
USGS	09306395	1981-12-04	190	A
USGS	09306395	1981-12-05	390	A
USGS	09306395	1981-12-06	400	A
USGS	09306395	1981-12-07	450	A
USGS	09306395	1981-12-08	430	A
USGS	09306395	1981-12-09	410	A
USGS	09306395	1981-12-10	450	A
USGS	09306395	1981-12-11	450	A
USGS	09306395	1981-12-12	470	A
USGS	09306395	1981-12-13	460	A
USGS	09306395	1981-12-14	460	A
USGS	09306395	1981-12-15	440	A
USGS	09306395	1981-12-16	400	A
USGS	09306395	1981-12-17	380	A
USGS	09306395	1981-12-18	350	A
USGS	09306395	1981-12-19	360	A
USGS	09306395	1981-12-20	330	A
USGS	09306395	1981-12-21	360	A
USGS	09306395	1981-12-22	360	A
USGS	09306395	1981-12-23	350	A
USGS	09306395	1981-12-24	330	A
USGS	09306395	1981-12-25	210	A
USGS	09306395	1981-12-26	300	A
USGS	09306395	1981-12-27	390	A
USGS	09306395	1981-12-28	370	A
USGS	09306395	1981-12-29	360	A
USGS	09306395	1981-12-30	350	A
USGS	09306395	1981-12-31	350	A
USGS	09306395	1982-01-01	350	A
USGS	09306395	1982-01-02	340	A
USGS	09306395	1982-01-03	180	A
USGS	09306395	1982-01-04	200	A
USGS	09306395	1982-01-05	220	A
USGS	09306395	1982-01-06	220	A
USGS	09306395	1982-01-07	210	A
USGS	09306395	1982-01-08	210	A
USGS	09306395	1982-01-09	260	A
USGS	09306395	1982-01-10	270	A
USGS	09306395	1982-01-11	200	A
USGS	09306395	1982-01-12	160	A
USGS	09306395	1982-01-13	300	A
USGS	09306395	1982-01-14	400	A
USGS	09306395	1982-01-15	410	A
USGS	09306395	1982-01-16	420	A
USGS	09306395	1982-01-17	440	A
USGS	09306395	1982-01-18	450	A
USGS	09306395	1982-01-19	460	A
USGS	09306395	1982-01-20	460	A
USGS	09306395	1982-01-21	440	A
USGS	09306395	1982-01-22	420	A
USGS	09306395	1982-01-23	400	A
USGS	09306395	1982-01-24	420	A
USGS	09306395	1982-01-25	450	A
USGS	09306395	1982-01-26	470	A
USGS	09306395	1982-01-27	460	A
USGS	09306395	1982-01-28	440	A
USGS	09306395	1982-01-29	430	A
USGS	09306395	1982-01-30	400	A
USGS	09306395	1982-01-31	400	A
USGS	09306395	1982-02-01	400	A
USGS	09306395	1982-02-02	400	A
USGS	09306395	1982-02-03	400	A
USGS	09306395	1982-02-04	390	A
USGS	09306395	1982-02-05	340	A
USGS	09306395	1982-02-06	300	A
USGS	09306395	1982-02-07	250	A
USGS	09306395	1982-02-08	240	A
USGS	09306395	1982-02-09	240	A
USGS	09306395	1982-02-10	360	A
USGS	09306395	1982-02-11	420	A
USGS	09306395	1982-02-12	420	A
USGS	09306395	1982-02-13	470	A
USGS	09306395	1982-02-14	410	A
USGS	09306395	1982-02-15	450	A
USGS	09306395	1982-02-16	520	A
USGS	09306395	1982-02-17	620	A
USGS	09306395	1982-02-18	640	A
USGS	09306395	1982-02-19	750	A
USGS	09306395	1982-02-20	850	A
USGS	09306395	1982-02-21	740	A
USGS	09306395	1982-02-22	900	A
USGS	09306395	1982-02-23	950	A
USGS	09306395	1982-02-24	960	A
USGS	09306395	1982-02-25	1000	A
USGS	09306395	1982-02-26	950	A
USGS	09306395	1982-02-27	950	A
USGS	09306395	1982-02-28	970	A
USGS	09306395	1982-03-01	1000	A
USGS	09306395	1982-03-02	1100	A
USGS	09306395	1982-03-03	1250	A
USGS	09306395	1982-03-04	1000	A
USGS	09306395	1982-03-05	711	A
USGS	09306395	1982-03-06	588	A
USGS	09306395	1982-03-07	475	A
USGS	09306395	1982-03-08	473	A
USGS	09306395	1982-03-09	449	A
USGS	09306395	1982-03-10	504	A
USGS	09306395	1982-03-11	471	A
USGS	09306395	1982-03-12	520	A
USGS	09306395	1982-03-13	555	A
USGS	09306395	1982-03-14	493	A
USGS	09306395	1982-03-15	474	A
USGS	09306395	1982-03-16	469	A
USGS	09306395	1982-03-17	471	A
USGS	09306395	1982-03-18	464	A
USGS	09306395	1982-03-19	464	A
USGS	09306395	1982-03-20	436	A
USGS	09306395	1982-03-21	418	A
USGS	09306395	1982-03-22	397	A
USGS	09306395	1982-03-23	367	A
USGS	09306395	1982-03-24	379	A
USGS	09306395	1982-03-25	374	A
USGS	09306395	1982-03-26	375	A
USGS	09306395	1982-03-27	395	A
USGS	09306395	1982-03-28	415	A
USGS	09306395	1982-03-29	416	A
USGS	09306395	1982-03-30	424	A
USGS	09306395	1982-03-31	427	A
USGS	09306395	1982-04-01	388	A
USGS	09306395	1982-04-02	436	A
USGS	09306395	1982-04-03	444	A
USGS	09306395	1982-04-04	446	A
USGS	09306395	1982-04-05	417	A
USGS	09306395	1982-04-06	428	A
USGS	09306395	1982-04-07	430	A
USGS	09306395	1982-04-08	430	A
USGS	09306395	1982-04-09	413	A
USGS	09306395	1982-04-10	405	A
USGS	09306395	1982-04-11	414	A
USGS	09306395	1982-04-12	419	A
USGS	09306395	1982-04-13	474	A
USGS	09306395	1982-04-14	567	A
USGS	09306395	1982-04-15	560	A
USGS	09306395	1982-04-16	607	A
USGS	09306395	1982-04-17	639	A
USGS	09306395	1982-04-18	620	A
USGS	09306395	1982-04-19	629	A
USGS	09306395	1982-04-20	632	A
USGS	09306395	1982-04-21	623	A
USGS	09306395	1982-04-22	614	A
USGS	09306395	1982-04-23	619	A
USGS	09306395	1982-04-24	628	A
USGS	09306395	1982-04-25	650	A
USGS	09306395	1982-04-26	700	A
USGS	09306395	1982-04-27	760	A
USGS	09306395	1982-04-28	820	A
USGS	09306395	1982-04-29	800	A
USGS	09306395	1982-04-30	838	A
USGS	09306395	1982-05-01	882	A
USGS	09306395	1982-05-02	1010	A
USGS	09306395	1982-05-03	1290	A
USGS	09306395	1982-05-04	1460	A
USGS	09306395	1982-05-05	1760	A
USGS	09306395	1982-05-06	1650	A
USGS	09306395	1982-05-07	1450	A
USGS	09306395	1982-05-08	1350	A
USGS	09306395	1982-05-09	1330	A
USGS	09306395	1982-05-10	1410	A
USGS	09306395	1982-05-11	1500	A
USGS	09306395	1982-05-12	1450	A
USGS	09306395	1982-05-13	1480	A
USGS	09306395	1982-05-14	1510	A
USGS	09306395	1982-05-15	1360	A
USGS	09306395	1982-05-16	1260	A
USGS	09306395	1982-05-17	1200	A
USGS	09306395	1982-05-18	1190	A
USGS	09306395	1982-05-19	1260	A
USGS	09306395	1982-05-20	1410	A
USGS	09306395	1982-05-21	1480	A
USGS	09306395	1982-05-22	1470	A
USGS	09306395	1982-05-23	1660	A
USGS	09306395	1982-05-24	1870	A
USGS	09306395	1982-05-25	2120	A
USGS	09306395	1982-05-26	2060	A
USGS	09306395	1982-05-27	2210	A
USGS	09306395	1982-05-28	2440	A
USGS	09306395	1982-05-29	2560	A
USGS	09306395	1982-05-30	2400	A
USGS	09306395	1982-05-31	2420	A
USGS	09306395	1982-06-01	2280	A
USGS	09306395	1982-06-02	2170	A
USGS	09306395	1982-06-03	2110	A
USGS	09306395	1982-06-04	2050	A
USGS	09306395	1982-06-05	1920	A
USGS	09306395	1982-06-06	1990	A
USGS	09306395	1982-06-07	2080	A
USGS	09306395	1982-06-08	1990	A
USGS	09306395	1982-06-09	2060	A
USGS	09306395	1982-06-10	2150	A
USGS	09306395	1982-06-11	2160	A
USGS	09306395	1982-06-12	2010	A
USGS	09306395	1982-06-13	2090	A
USGS	09306395	1982-06-14	2150	A
USGS	09306395	1982-06-15	2170	A
